,Year,Ori_Code,Ori_State,Ori_GDP,Ori_Population,Dest_Code,Dest_State,Dest_GDP,Dest_Population,Category_Code,Category,Value
9182,2017,NM,New Mexico,1397.62,2091784,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",2.03
9183,2017,FL,Florida,6355.29,20963613,WV,West Virginia,313.97,1817004,3,"Agricultural products (excl. feed, grains, and forage)",2.04
9184,2017,CT,Connecticut,346,3573297,VT,Vermont,439,624344,3,"Agricultural products (excl. feed, grains, and forage)",2.05
9185,2017,GA,Georgia,4075.19,10410330,MI,Michigan,3008.36,9973114,3,"Agricultural products (excl. feed, grains, and forage)",2.05
9186,2017,LA,Louisiana,1703,4670560,OK,Oklahoma,2712.81,3931316,3,"Agricultural products (excl. feed, grains, and forage)",2.06
9187,2017,HI,Hawaii,463.98,1424393,UT,Utah,833.72,3101042,3,"Agricultural products (excl. feed, grains, and forage)",2.07
9188,2017,AL,Alabama,2308.42,4874486,SC,South Carolina,1131.6,5021268,3,"Agricultural products (excl. feed, grains, and forage)",2.08
9189,2017,CT,Connecticut,346,3573297,ME,Maine,832.01,1334612,3,"Agricultural products (excl. feed, grains, and forage)",2.09
9190,2017,IL,Illinois,5945.18,12778828,VT,Vermont,439,624344,3,"Agricultural products (excl. feed, grains, and forage)",2.09
9191,2017,MD,Maryland,990.99,6023868,IL,Illinois,5945.18,12778828,3,"Agricultural products (excl. feed, grains, and forage)",2.1
9192,2017,AZ,Arizona,2491.25,7044008,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",2.11
9193,2017,OH,Ohio,3459.09,11659650,UT,Utah,833.72,3101042,3,"Agricultural products (excl. feed, grains, and forage)",2.11
9194,2017,GA,Georgia,4075.19,10410330,IA,Iowa,8454.35,3141550,3,"Agricultural products (excl. feed, grains, and forage)",2.12
9195,2017,ID,Idaho,3257.79,1717715,VT,Vermont,439,624344,3,"Agricultural products (excl. feed, grains, and forage)",2.12
9196,2017,HI,Hawaii,463.98,1424393,NJ,New Jersey,795.91,8885525,3,"Agricultural products (excl. feed, grains, and forage)",2.14
9197,2017,ID,Idaho,3257.79,1717715,LA,Louisiana,1703,4670560,3,"Agricultural products (excl. feed, grains, and forage)",2.17
9198,2017,WY,Wyoming,639.45,578931,NJ,New Jersey,795.91,8885525,3,"Agricultural products (excl. feed, grains, and forage)",2.17
9199,2017,CO,Colorado,2300.99,5611885,MN,Minnesota,5676.11,5566230,3,"Agricultural products (excl. feed, grains, and forage)",2.18
9200,2017,CO,Colorado,2300.99,5611885,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",2.19
9201,2017,MI,Michigan,3008.36,9973114,MO,Missouri,3330.06,6106670,3,"Agricultural products (excl. feed, grains, and forage)",2.19
9202,2017,WA,Washington,7656.35,7423362,HI,Hawaii,463.98,1424393,3,"Agricultural products (excl. feed, grains, and forage)",2.24
9203,2017,MD,Maryland,990.99,6023868,WV,West Virginia,313.97,1817004,3,"Agricultural products (excl. feed, grains, and forage)",2.25
9204,2017,NJ,New Jersey,795.91,8885525,AZ,Arizona,2491.25,7044008,3,"Agricultural products (excl. feed, grains, and forage)",2.27
9205,2017,NJ,New Jersey,795.91,8885525,NH,New Hampshire,213.4,1348787,3,"Agricultural products (excl. feed, grains, and forage)",2.27
9206,2017,CO,Colorado,2300.99,5611885,NC,North Carolina,5099.52,10268233,3,"Agricultural products (excl. feed, grains, and forage)",2.28
9207,2017,OK,Oklahoma,2712.81,3931316,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",2.28
9208,2017,VT,Vermont,439,624344,PA,Pennsylvania,3458.14,12787641,3,"Agricultural products (excl. feed, grains, and forage)",2.28
9209,2017,WI,Wisconsin,4648.5,5790186,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",2.29
9210,2017,ID,Idaho,3257.79,1717715,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",2.3
9211,2017,CO,Colorado,2300.99,5611885,OR,Oregon,3701.88,4143625,3,"Agricultural products (excl. feed, grains, and forage)",2.35
9212,2017,MN,Minnesota,5676.11,5566230,MT,Montana,1393.88,1052482,3,"Agricultural products (excl. feed, grains, and forage)",2.37
9213,2017,MN,Minnesota,5676.11,5566230,AZ,Arizona,2491.25,7044008,3,"Agricultural products (excl. feed, grains, and forage)",2.38
9214,2017,AZ,Arizona,2491.25,7044008,ME,Maine,832.01,1334612,3,"Agricultural products (excl. feed, grains, and forage)",2.39
9215,2017,MA,Massachusetts,738.38,6859789,IA,Iowa,8454.35,3141550,3,"Agricultural products (excl. feed, grains, and forage)",2.4
9216,2017,VA,Virginia,1719.9,8463587,OH,Ohio,3459.09,11659650,3,"Agricultural products (excl. feed, grains, and forage)",2.4
9217,2017,WV,West Virginia,313.97,1817004,PA,Pennsylvania,3458.14,12787641,3,"Agricultural products (excl. feed, grains, and forage)",2.4
9218,2017,WY,Wyoming,639.45,578931,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",2.41
9219,2017,GA,Georgia,4075.19,10410330,OK,Oklahoma,2712.81,3931316,3,"Agricultural products (excl. feed, grains, and forage)",2.43
9220,2017,MN,Minnesota,5676.11,5566230,CA,California,39017.4,39358497,3,"Agricultural products (excl. feed, grains, and forage)",2.44
9221,2017,MN,Minnesota,5676.11,5566230,NC,North Carolina,5099.52,10268233,3,"Agricultural products (excl. feed, grains, and forage)",2.46
9222,2017,MS,Mississippi,2386.07,2988510,OH,Ohio,3459.09,11659650,3,"Agricultural products (excl. feed, grains, and forage)",2.47
9223,2017,VT,Vermont,439,624344,MA,Massachusetts,738.38,6859789,3,"Agricultural products (excl. feed, grains, and forage)",2.47
9224,2017,KS,Kansas,4003.23,2908718,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",2.5
9225,2017,SD,South Dakota,3266.86,872868,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",2.54
9226,2017,SD,South Dakota,3266.86,872868,WY,Wyoming,639.45,578931,3,"Agricultural products (excl. feed, grains, and forage)",2.54
9227,2017,ID,Idaho,3257.79,1717715,IA,Iowa,8454.35,3141550,3,"Agricultural products (excl. feed, grains, and forage)",2.55
9228,2017,HI,Hawaii,463.98,1424393,MD,Maryland,990.99,6023868,3,"Agricultural products (excl. feed, grains, and forage)",2.56
9229,2017,CT,Connecticut,346,3573297,RI,Rhode Island,116.81,1055673,3,"Agricultural products (excl. feed, grains, and forage)",2.6
9230,2017,ID,Idaho,3257.79,1717715,SC,South Carolina,1131.6,5021268,3,"Agricultural products (excl. feed, grains, and forage)",2.62
9231,2017,NC,North Carolina,5099.52,10268233,IA,Iowa,8454.35,3141550,3,"Agricultural products (excl. feed, grains, and forage)",2.62
9232,2017,WA,Washington,7656.35,7423362,AL,Alabama,2308.42,4874486,3,"Agricultural products (excl. feed, grains, and forage)",2.67
9233,2017,IL,Illinois,5945.18,12778828,MT,Montana,1393.88,1052482,3,"Agricultural products (excl. feed, grains, and forage)",2.71
9234,2017,IN,Indiana,3920.12,6658078,CA,California,39017.4,39358497,3,"Agricultural products (excl. feed, grains, and forage)",2.75
9235,2017,MI,Michigan,3008.36,9973114,KS,Kansas,4003.23,2908718,3,"Agricultural products (excl. feed, grains, and forage)",2.76
9236,2017,NC,North Carolina,5099.52,10268233,WV,West Virginia,313.97,1817004,3,"Agricultural products (excl. feed, grains, and forage)",2.77
9237,2017,AL,Alabama,2308.42,4874486,OK,Oklahoma,2712.81,3931316,3,"Agricultural products (excl. feed, grains, and forage)",2.8
9238,2017,NM,New Mexico,1397.62,2091784,KS,Kansas,4003.23,2908718,3,"Agricultural products (excl. feed, grains, and forage)",2.8
9239,2017,CT,Connecticut,346,3573297,ND,North Dakota,2997,754942,3,"Agricultural products (excl. feed, grains, and forage)",2.84
9240,2017,IL,Illinois,5945.18,12778828,CT,Connecticut,346,3573297,3,"Agricultural products (excl. feed, grains, and forage)",2.86
9241,2017,GA,Georgia,4075.19,10410330,WA,Washington,7656.35,7423362,3,"Agricultural products (excl. feed, grains, and forage)",2.87
9242,2017,MS,Mississippi,2386.07,2988510,NJ,New Jersey,795.91,8885525,3,"Agricultural products (excl. feed, grains, and forage)",2.87
9243,2017,CO,Colorado,2300.99,5611885,NV,Nevada,286.43,2969905,3,"Agricultural products (excl. feed, grains, and forage)",2.89
9244,2017,VA,Virginia,1719.9,8463587,MA,Massachusetts,738.38,6859789,3,"Agricultural products (excl. feed, grains, and forage)",2.92
9245,2017,MS,Mississippi,2386.07,2988510,SC,South Carolina,1131.6,5021268,3,"Agricultural products (excl. feed, grains, and forage)",2.93
9246,2017,NM,New Mexico,1397.62,2091784,NJ,New Jersey,795.91,8885525,3,"Agricultural products (excl. feed, grains, and forage)",2.95
9247,2017,NC,North Carolina,5099.52,10268233,MO,Missouri,3330.06,6106670,3,"Agricultural products (excl. feed, grains, and forage)",2.96
9248,2017,MA,Massachusetts,738.38,6859789,MI,Michigan,3008.36,9973114,3,"Agricultural products (excl. feed, grains, and forage)",2.97
9249,2017,MI,Michigan,3008.36,9973114,NV,Nevada,286.43,2969905,3,"Agricultural products (excl. feed, grains, and forage)",2.98
9250,2017,NY,New York,2785.53,19589572,TN,Tennessee,1247.1,6708799,3,"Agricultural products (excl. feed, grains, and forage)",3.01
9251,2017,GA,Georgia,4075.19,10410330,NE,Nebraska,6639.35,1915947,3,"Agricultural products (excl. feed, grains, and forage)",3.03
9252,2017,LA,Louisiana,1703,4670560,WI,Wisconsin,4648.5,5790186,3,"Agricultural products (excl. feed, grains, and forage)",3.03
9253,2017,AL,Alabama,2308.42,4874486,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",3.07
9254,2017,ND,North Dakota,2997,754942,TN,Tennessee,1247.1,6708799,3,"Agricultural products (excl. feed, grains, and forage)",3.07
9255,2017,FL,Florida,6355.29,20963613,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",3.08
9256,2017,FL,Florida,6355.29,20963613,RI,Rhode Island,116.81,1055673,3,"Agricultural products (excl. feed, grains, and forage)",3.08
9257,2017,FL,Florida,6355.29,20963613,NM,New Mexico,1397.62,2091784,3,"Agricultural products (excl. feed, grains, and forage)",3.09
9258,2017,ME,Maine,832.01,1334612,CT,Connecticut,346,3573297,3,"Agricultural products (excl. feed, grains, and forage)",3.09
9259,2017,UT,Utah,833.72,3101042,MT,Montana,1393.88,1052482,3,"Agricultural products (excl. feed, grains, and forage)",3.1
9260,2017,UT,Utah,833.72,3101042,OH,Ohio,3459.09,11659650,3,"Agricultural products (excl. feed, grains, and forage)",3.1
9261,2017,MN,Minnesota,5676.11,5566230,MI,Michigan,3008.36,9973114,3,"Agricultural products (excl. feed, grains, and forage)",3.13
9262,2017,MA,Massachusetts,738.38,6859789,IN,Indiana,3920.12,6658078,3,"Agricultural products (excl. feed, grains, and forage)",3.16
9263,2017,ID,Idaho,3257.79,1717715,KS,Kansas,4003.23,2908718,3,"Agricultural products (excl. feed, grains, and forage)",3.17
9264,2017,HI,Hawaii,463.98,1424393,MA,Massachusetts,738.38,6859789,3,"Agricultural products (excl. feed, grains, and forage)",3.18
9265,2017,HI,Hawaii,463.98,1424393,WA,Washington,7656.35,7423362,3,"Agricultural products (excl. feed, grains, and forage)",3.18
9266,2017,MN,Minnesota,5676.11,5566230,NJ,New Jersey,795.91,8885525,3,"Agricultural products (excl. feed, grains, and forage)",3.18
9267,2017,PA,Pennsylvania,3458.14,12787641,DC,,1.34,,3,"Agricultural products (excl. feed, grains, and forage)",3.2
9268,2017,NY,New York,2785.53,19589572,DE,Delaware,609.85,956823,3,"Agricultural products (excl. feed, grains, and forage)",3.25
9269,2017,IL,Illinois,5945.18,12778828,NH,New Hampshire,213.4,1348787,3,"Agricultural products (excl. feed, grains, and forage)",3.26
9270,2017,TN,Tennessee,1247.1,6708799,ID,Idaho,3257.79,1717715,3,"Agricultural products (excl. feed, grains, and forage)",3.26
9271,2017,CO,Colorado,2300.99,5611885,SD,South Dakota,3266.86,872868,3,"Agricultural products (excl. feed, grains, and forage)",3.28
9272,2017,MD,Maryland,990.99,6023868,MA,Massachusetts,738.38,6859789,3,"Agricultural products (excl. feed, grains, and forage)",3.28
9273,2017,AZ,Arizona,2491.25,7044008,MD,Maryland,990.99,6023868,3,"Agricultural products (excl. feed, grains, and forage)",3.3
9274,2017,UT,Utah,833.72,3101042,KY,Kentucky,2946.38,4452268,3,"Agricultural products (excl. feed, grains, and forage)",3.32
9275,2017,TX,Texas,9337.93,28295273,MT,Montana,1393.88,1052482,3,"Agricultural products (excl. feed, grains, and forage)",3.34
9276,2017,WA,Washington,7656.35,7423362,AZ,Arizona,2491.25,7044008,3,"Agricultural products (excl. feed, grains, and forage)",3.37
9277,2017,WI,Wisconsin,4648.5,5790186,NE,Nebraska,6639.35,1915947,3,"Agricultural products (excl. feed, grains, and forage)",3.37
9278,2017,NE,Nebraska,6639.35,1915947,WA,Washington,7656.35,7423362,3,"Agricultural products (excl. feed, grains, and forage)",3.38
9279,2017,ME,Maine,832.01,1334612,MD,Maryland,990.99,6023868,3,"Agricultural products (excl. feed, grains, and forage)",3.39
9280,2017,UT,Utah,833.72,3101042,AZ,Arizona,2491.25,7044008,3,"Agricultural products (excl. feed, grains, and forage)",3.43
9281,2017,NV,Nevada,286.43,2969905,FL,Florida,6355.29,20963613,3,"Agricultural products (excl. feed, grains, and forage)",3.49
9282,2017,WI,Wisconsin,4648.5,5790186,KS,Kansas,4003.23,2908718,3,"Agricultural products (excl. feed, grains, and forage)",3.49
9283,2017,WI,Wisconsin,4648.5,5790186,NY,New York,2785.53,19589572,3,"Agricultural products (excl. feed, grains, and forage)",3.5
9284,2017,UT,Utah,833.72,3101042,KS,Kansas,4003.23,2908718,3,"Agricultural products (excl. feed, grains, and forage)",3.51
9285,2017,ME,Maine,832.01,1334612,MI,Michigan,3008.36,9973114,3,"Agricultural products (excl. feed, grains, and forage)",3.56
9286,2017,HI,Hawaii,463.98,1424393,OR,Oregon,3701.88,4143625,3,"Agricultural products (excl. feed, grains, and forage)",3.57
9287,2017,UT,Utah,833.72,3101042,WA,Washington,7656.35,7423362,3,"Agricultural products (excl. feed, grains, and forage)",3.59
9288,2017,WA,Washington,7656.35,7423362,ME,Maine,832.01,1334612,3,"Agricultural products (excl. feed, grains, and forage)",3.6
9289,2017,MS,Mississippi,2386.07,2988510,AZ,Arizona,2491.25,7044008,3,"Agricultural products (excl. feed, grains, and forage)",3.61
9290,2017,HI,Hawaii,463.98,1424393,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",3.66
9291,2017,HI,Hawaii,463.98,1424393,AZ,Arizona,2491.25,7044008,3,"Agricultural products (excl. feed, grains, and forage)",3.7
9292,2017,IA,Iowa,8454.35,3141550,GA,Georgia,4075.19,10410330,3,"Agricultural products (excl. feed, grains, and forage)",3.73
9293,2017,UT,Utah,833.72,3101042,NC,North Carolina,5099.52,10268233,3,"Agricultural products (excl. feed, grains, and forage)",3.75
9294,2017,CO,Colorado,2300.99,5611885,MT,Montana,1393.88,1052482,3,"Agricultural products (excl. feed, grains, and forage)",3.76
9295,2017,MS,Mississippi,2386.07,2988510,MI,Michigan,3008.36,9973114,3,"Agricultural products (excl. feed, grains, and forage)",3.76
9296,2017,ME,Maine,832.01,1334612,TX,Texas,9337.93,28295273,3,"Agricultural products (excl. feed, grains, and forage)",3.79
9297,2017,NH,New Hampshire,213.4,1348787,NY,New York,2785.53,19589572,3,"Agricultural products (excl. feed, grains, and forage)",3.79
9298,2017,AZ,Arizona,2491.25,7044008,MA,Massachusetts,738.38,6859789,3,"Agricultural products (excl. feed, grains, and forage)",3.8
9299,2017,UT,Utah,833.72,3101042,MI,Michigan,3008.36,9973114,3,"Agricultural products (excl. feed, grains, and forage)",3.81
9300,2017,HI,Hawaii,463.98,1424393,TX,Texas,9337.93,28295273,3,"Agricultural products (excl. feed, grains, and forage)",3.84
9301,2017,MS,Mississippi,2386.07,2988510,PA,Pennsylvania,3458.14,12787641,3,"Agricultural products (excl. feed, grains, and forage)",3.86
9302,2017,MS,Mississippi,2386.07,2988510,IN,Indiana,3920.12,6658078,3,"Agricultural products (excl. feed, grains, and forage)",3.89
9303,2017,VA,Virginia,1719.9,8463587,DE,Delaware,609.85,956823,3,"Agricultural products (excl. feed, grains, and forage)",3.93
9304,2017,ME,Maine,832.01,1334612,OH,Ohio,3459.09,11659650,3,"Agricultural products (excl. feed, grains, and forage)",3.94
9305,2017,DC,,1.34,,VA,Virginia,1719.9,8463587,3,"Agricultural products (excl. feed, grains, and forage)",3.95
9306,2017,FL,Florida,6355.29,20963613,DE,Delaware,609.85,956823,3,"Agricultural products (excl. feed, grains, and forage)",3.95
9307,2017,SD,South Dakota,3266.86,872868,GA,Georgia,4075.19,10410330,3,"Agricultural products (excl. feed, grains, and forage)",3.96
9308,2017,MT,Montana,1393.88,1052482,WY,Wyoming,639.45,578931,3,"Agricultural products (excl. feed, grains, and forage)",3.97
9309,2017,WI,Wisconsin,4648.5,5790186,VA,Virginia,1719.9,8463587,3,"Agricultural products (excl. feed, grains, and forage)",3.98
9310,2017,ID,Idaho,3257.79,1717715,NJ,New Jersey,795.91,8885525,3,"Agricultural products (excl. feed, grains, and forage)",4
9311,2017,CO,Colorado,2300.99,5611885,ID,Idaho,3257.79,1717715,3,"Agricultural products (excl. feed, grains, and forage)",4.03
9312,2017,GA,Georgia,4075.19,10410330,MN,Minnesota,5676.11,5566230,3,"Agricultural products (excl. feed, grains, and forage)",4.03
9313,2017,WA,Washington,7656.35,7423362,NE,Nebraska,6639.35,1915947,3,"Agricultural products (excl. feed, grains, and forage)",4.06
9314,2017,SC,South Carolina,1131.6,5021268,MA,Massachusetts,738.38,6859789,3,"Agricultural products (excl. feed, grains, and forage)",4.07
9315,2017,MS,Mississippi,2386.07,2988510,CT,Connecticut,346,3573297,3,"Agricultural products (excl. feed, grains, and forage)",4.1
9316,2017,MS,Mississippi,2386.07,2988510,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",4.22
9317,2017,MI,Michigan,3008.36,9973114,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",4.3
9318,2017,NY,New York,2785.53,19589572,NC,North Carolina,5099.52,10268233,3,"Agricultural products (excl. feed, grains, and forage)",4.3
9319,2017,AZ,Arizona,2491.25,7044008,MN,Minnesota,5676.11,5566230,3,"Agricultural products (excl. feed, grains, and forage)",4.34
9320,2017,NE,Nebraska,6639.35,1915947,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",4.36
9321,2017,NY,New York,2785.53,19589572,SC,South Carolina,1131.6,5021268,3,"Agricultural products (excl. feed, grains, and forage)",4.36
9322,2017,MN,Minnesota,5676.11,5566230,MO,Missouri,3330.06,6106670,3,"Agricultural products (excl. feed, grains, and forage)",4.43
9323,2017,IL,Illinois,5945.18,12778828,NM,New Mexico,1397.62,2091784,3,"Agricultural products (excl. feed, grains, and forage)",4.45
9324,2017,NC,North Carolina,5099.52,10268233,LA,Louisiana,1703,4670560,3,"Agricultural products (excl. feed, grains, and forage)",4.45
9325,2017,WA,Washington,7656.35,7423362,KS,Kansas,4003.23,2908718,3,"Agricultural products (excl. feed, grains, and forage)",4.49
9326,2017,KY,Kentucky,2946.38,4452268,WI,Wisconsin,4648.5,5790186,3,"Agricultural products (excl. feed, grains, and forage)",4.5
9327,2017,NY,New York,2785.53,19589572,IN,Indiana,3920.12,6658078,3,"Agricultural products (excl. feed, grains, and forage)",4.54
9328,2017,ND,North Dakota,2997,754942,IA,Iowa,8454.35,3141550,3,"Agricultural products (excl. feed, grains, and forage)",4.57
9329,2017,ND,North Dakota,2997,754942,MA,Massachusetts,738.38,6859789,3,"Agricultural products (excl. feed, grains, and forage)",4.6
9330,2017,WV,West Virginia,313.97,1817004,OH,Ohio,3459.09,11659650,3,"Agricultural products (excl. feed, grains, and forage)",4.61
9331,2017,WY,Wyoming,639.45,578931,FL,Florida,6355.29,20963613,3,"Agricultural products (excl. feed, grains, and forage)",4.61
9332,2017,FL,Florida,6355.29,20963613,CT,Connecticut,346,3573297,3,"Agricultural products (excl. feed, grains, and forage)",4.62
9333,2017,AZ,Arizona,2491.25,7044008,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",4.68
9334,2017,CO,Colorado,2300.99,5611885,MO,Missouri,3330.06,6106670,3,"Agricultural products (excl. feed, grains, and forage)",4.71
9335,2017,ND,North Dakota,2997,754942,NY,New York,2785.53,19589572,3,"Agricultural products (excl. feed, grains, and forage)",4.75
9336,2017,WY,Wyoming,639.45,578931,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",4.78
9337,2017,OR,Oregon,3701.88,4143625,MS,Mississippi,2386.07,2988510,3,"Agricultural products (excl. feed, grains, and forage)",4.82
9338,2017,OR,Oregon,3701.88,4143625,KS,Kansas,4003.23,2908718,3,"Agricultural products (excl. feed, grains, and forage)",4.84
9339,2017,ME,Maine,832.01,1334612,VT,Vermont,439,624344,3,"Agricultural products (excl. feed, grains, and forage)",4.94
9340,2017,ND,North Dakota,2997,754942,MD,Maryland,990.99,6023868,3,"Agricultural products (excl. feed, grains, and forage)",4.94
9341,2017,TX,Texas,9337.93,28295273,WI,Wisconsin,4648.5,5790186,3,"Agricultural products (excl. feed, grains, and forage)",5.01
9342,2017,UT,Utah,833.72,3101042,SD,South Dakota,3266.86,872868,3,"Agricultural products (excl. feed, grains, and forage)",5.09
9343,2017,MN,Minnesota,5676.11,5566230,TN,Tennessee,1247.1,6708799,3,"Agricultural products (excl. feed, grains, and forage)",5.13
9344,2017,AL,Alabama,2308.42,4874486,TX,Texas,9337.93,28295273,3,"Agricultural products (excl. feed, grains, and forage)",5.14
9345,2017,ND,North Dakota,2997,754942,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",5.14
9346,2017,NY,New York,2785.53,19589572,OR,Oregon,3701.88,4143625,3,"Agricultural products (excl. feed, grains, and forage)",5.16
9347,2017,PA,Pennsylvania,3458.14,12787641,GA,Georgia,4075.19,10410330,3,"Agricultural products (excl. feed, grains, and forage)",5.19
9348,2017,OK,Oklahoma,2712.81,3931316,TN,Tennessee,1247.1,6708799,3,"Agricultural products (excl. feed, grains, and forage)",5.21
9349,2017,ME,Maine,832.01,1334612,SC,South Carolina,1131.6,5021268,3,"Agricultural products (excl. feed, grains, and forage)",5.22
9350,2017,AL,Alabama,2308.42,4874486,VA,Virginia,1719.9,8463587,3,"Agricultural products (excl. feed, grains, and forage)",5.24
9351,2017,AZ,Arizona,2491.25,7044008,WI,Wisconsin,4648.5,5790186,3,"Agricultural products (excl. feed, grains, and forage)",5.24
9352,2017,NY,New York,2785.53,19589572,NH,New Hampshire,213.4,1348787,3,"Agricultural products (excl. feed, grains, and forage)",5.27
9353,2017,AR,Arkansas,2734.61,3001345,AL,Alabama,2308.42,4874486,3,"Agricultural products (excl. feed, grains, and forage)",5.31
9354,2017,IL,Illinois,5945.18,12778828,AK,Alaska,390.94,739700,3,"Agricultural products (excl. feed, grains, and forage)",5.33
9355,2017,WI,Wisconsin,4648.5,5790186,OK,Oklahoma,2712.81,3931316,3,"Agricultural products (excl. feed, grains, and forage)",5.33
9356,2017,IN,Indiana,3920.12,6658078,TX,Texas,9337.93,28295273,3,"Agricultural products (excl. feed, grains, and forage)",5.42
9357,2017,OR,Oregon,3701.88,4143625,AR,Arkansas,2734.61,3001345,3,"Agricultural products (excl. feed, grains, and forage)",5.42
9358,2017,AZ,Arizona,2491.25,7044008,WA,Washington,7656.35,7423362,3,"Agricultural products (excl. feed, grains, and forage)",5.45
9359,2017,CO,Colorado,2300.99,5611885,NH,New Hampshire,213.4,1348787,3,"Agricultural products (excl. feed, grains, and forage)",5.5
9360,2017,FL,Florida,6355.29,20963613,WY,Wyoming,639.45,578931,3,"Agricultural products (excl. feed, grains, and forage)",5.53
9361,2017,MA,Massachusetts,738.38,6859789,NM,New Mexico,1397.62,2091784,3,"Agricultural products (excl. feed, grains, and forage)",5.61
9362,2017,NY,New York,2785.53,19589572,MO,Missouri,3330.06,6106670,3,"Agricultural products (excl. feed, grains, and forage)",5.66
9363,2017,MI,Michigan,3008.36,9973114,UT,Utah,833.72,3101042,3,"Agricultural products (excl. feed, grains, and forage)",5.67
9364,2017,MN,Minnesota,5676.11,5566230,SC,South Carolina,1131.6,5021268,3,"Agricultural products (excl. feed, grains, and forage)",5.7
9365,2017,AR,Arkansas,2734.61,3001345,CT,Connecticut,346,3573297,3,"Agricultural products (excl. feed, grains, and forage)",5.88
9366,2017,GA,Georgia,4075.19,10410330,NJ,New Jersey,795.91,8885525,3,"Agricultural products (excl. feed, grains, and forage)",5.92
9367,2017,MI,Michigan,3008.36,9973114,AZ,Arizona,2491.25,7044008,3,"Agricultural products (excl. feed, grains, and forage)",6.06
9368,2017,WA,Washington,7656.35,7423362,WY,Wyoming,639.45,578931,3,"Agricultural products (excl. feed, grains, and forage)",6.12
9369,2017,MD,Maryland,990.99,6023868,TX,Texas,9337.93,28295273,3,"Agricultural products (excl. feed, grains, and forage)",6.14
9370,2017,MA,Massachusetts,738.38,6859789,GA,Georgia,4075.19,10410330,3,"Agricultural products (excl. feed, grains, and forage)",6.17
9371,2017,LA,Louisiana,1703,4670560,OH,Ohio,3459.09,11659650,3,"Agricultural products (excl. feed, grains, and forage)",6.21
9372,2017,MA,Massachusetts,738.38,6859789,FL,Florida,6355.29,20963613,3,"Agricultural products (excl. feed, grains, and forage)",6.22
9373,2017,UT,Utah,833.72,3101042,MO,Missouri,3330.06,6106670,3,"Agricultural products (excl. feed, grains, and forage)",6.22
9374,2017,MS,Mississippi,2386.07,2988510,GA,Georgia,4075.19,10410330,3,"Agricultural products (excl. feed, grains, and forage)",6.25
9375,2017,AR,Arkansas,2734.61,3001345,NC,North Carolina,5099.52,10268233,3,"Agricultural products (excl. feed, grains, and forage)",6.33
9376,2017,OR,Oregon,3701.88,4143625,MT,Montana,1393.88,1052482,3,"Agricultural products (excl. feed, grains, and forage)",6.36
9377,2017,GA,Georgia,4075.19,10410330,CO,Colorado,2300.99,5611885,3,"Agricultural products (excl. feed, grains, and forage)",6.37
9378,2017,WI,Wisconsin,4648.5,5790186,GA,Georgia,4075.19,10410330,3,"Agricultural products (excl. feed, grains, and forage)",6.39
9379,2017,SC,South Carolina,1131.6,5021268,TX,Texas,9337.93,28295273,3,"Agricultural products (excl. feed, grains, and forage)",6.42
9380,2017,KY,Kentucky,2946.38,4452268,MT,Montana,1393.88,1052482,3,"Agricultural products (excl. feed, grains, and forage)",6.54
9381,2017,AZ,Arizona,2491.25,7044008,NV,Nevada,286.43,2969905,3,"Agricultural products (excl. feed, grains, and forage)",6.56
9382,2017,MN,Minnesota,5676.11,5566230,IN,Indiana,3920.12,6658078,3,"Agricultural products (excl. feed, grains, and forage)",6.59
9383,2017,GA,Georgia,4075.19,10410330,IN,Indiana,3920.12,6658078,3,"Agricultural products (excl. feed, grains, and forage)",6.7
9384,2017,NC,North Carolina,5099.52,10268233,OK,Oklahoma,2712.81,3931316,3,"Agricultural products (excl. feed, grains, and forage)",6.75
9385,2017,NH,New Hampshire,213.4,1348787,VT,Vermont,439,624344,3,"Agricultural products (excl. feed, grains, and forage)",6.87
9386,2017,PA,Pennsylvania,3458.14,12787641,LA,Louisiana,1703,4670560,3,"Agricultural products (excl. feed, grains, and forage)",6.93
